# ID x y z r p longitude latitude
89991 -2.46400000e+06 -1.86590000e+06 -1.55750000e+06 3.46100000e+06 8.26210000e+08 -2.49345838e+00 -4.66781516e-01
90007 1.33500000e+06 -1.76210000e+06 -1.02560000e+06 2.43700000e+06 1.72160000e+10 -9.22437023e-01 -4.34376958e-01
90008 1.64600000e+06 -1.71770000e+06 -1.08670000e+06 2.61550000e+06 1.44040000e+10 -8.06710749e-01 -4.28475512e-01
90009 2.03600000e+06 -2.06770000e+06 -1.31010000e+06 3.18390000e+06 7.82460000e+09 -7.93122746e-01 -4.24073460e-01
90027 8.86000000e+05 -1.41010000e+06 -1.06140000e+06 1.97480000e+06 2.81900000e+10 -1.00981012e+00 -5.67436600e-01
90028 1.21100000e+06 -1.35960000e+06 -1.25760000e+06 2.21280000e+06 2.05130000e+10 -8.43141416e-01 -6.04474433e-01
90050 1.42100000e+06 -1.31930000e+06 -1.06720000e+06 2.21330000e+06 2.65610000e+10 -7.48302464e-01 -5.03136754e-01
90057 -2.07400000e+06 -1.28840000e+06 -1.63870000e+06 2.94060000e+06 1.11080000e+10 -2.58571974e+00 -5.91090972e-01
90070 9.30000000e+05 -9.43200000e+05 -9.76600000e+05 1.64570000e+06 3.18700000e+10 -7.92444812e-01 -6.35307804e-01
90074 2.11400000e+06 -1.32190000e+06 -9.86670000e+05 2.68140000e+06 1.36640000e+10 -5.58820390e-01 -3.76822990e-01
90079 -2.16900000e+06 -8.60000000e+05 -1.34360000e+06 2.69250000e+06 1.29400000e+10 -2.76411054e+00 -5.22462674e-01
90101 -2.32000000e+06 -6.02100000e+05 -1.19920000e+06 2.68010000e+06 1.42490000e+10 -2.88766876e+00 -4.63907452e-01
90102 -2.11900000e+06 -7.59800000e+05 -8.52290000e+05 2.40700000e+06 1.79290000e+10 -2.79730769e+00 -3.61938789e-01
90112 7.77000000e+05 -6.03100000e+05 -8.74900000e+05 1.31640000e+06 4.26310000e+10 -6.60053397e-01 -7.26979261e-01
90147 -2.76900000e+06 -3.70100000e+05 -1.25630000e+06 3.06310000e+06 9.34040000e+09 -3.00872179e+00 -4.22607621e-01
90148 -2.68500000e+06 -1.79000000e+05 -1.51090000e+06 3.08610000e+06 7.40360000e+09 -3.07502449e+00 -5.11610675e-01
90171 -3.22100000e+06 -2.38100000e+05 -1.21700000e+06 3.45150000e+06 1.12460000e+09 -3.06780571e+00 -3.60348443e-01
90195 -2.41900000e+06 1.24600000e+05 -1.06720000e+06 2.64690000e+06 1.72110000e+10 3.09012925e+00 -4.14998585e-01
90204 5.80000000e+04 1.20400000e+05 -8.83120000e+05 8.93180000e+05 5.48920000e+10 1.12187322e+00 -1.42056761e+00
90217 -2.88800000e+06 5.14700000e+05 -1.83470000e+06 3.46000000e+06 1.64260000e+09 2.96522417e+00 -5.58907336e-01
90250 -5.41000000e+05 4.82800000e+05 -1.02290000e+06 1.25390000e+06 4.55470000e+10 2.41298041e+00 -9.54067530e-01
90265 -2.72000000e+06 5.12000000e+05 -9.44480000e+05 2.92450000e+06 1.13020000e+10 2.95553448e+00 -3.28849456e-01
90290 -2.41600000e+06 7.33800000e+05 -1.01190000e+06 2.72020000e+06 1.56610000e+10 2.84672179e+00 -3.81157022e-01
90291 -2.27800000e+06 8.87100000e+05 -1.20960000e+06 2.72750000e+06 1.44230000e+10 2.77023963e+00 -4.59481053e-01
90297 -6.51000000e+05 7.49200000e+05 -8.19270000e+05 1.28700000e+06 4.40020000e+10 2.28617630e+00 -6.90046995e-01
90314 -2.58400000e+06 1.52810000e+06 -1.03700000e+06 3.17610000e+06 7.61330000e+09 2.60754293e+00 -3.32599380e-01
90318 -1.23000000e+06 8.80100000e+05 -8.52780000e+05 1.73630000e+06 2.41170000e+10 2.52052076e+00 -5.13406994e-01
90339 -1.89100000e+06 1.16590000e+06 -1.09600000e+06 2.47720000e+06 1.80480000e+10 2.58909132e+00 -4.58312077e-01
90362 -1.70500000e+06 1.29810000e+06 -1.25620000e+06 2.48400000e+06 1.81860000e+10 2.49086768e+00 -5.30212396e-01
90466 -6.51000000e+05 -3.24680000e+06 -1.04370000e+06 3.47200000e+06 1.52150000e+09 -1.76867752e+00 -3.05326761e-01
90470 5.65000000e+05 -3.33090000e+06 -9.48750000e+05 3.50920000e+06 1.07700000e+09 -1.40277180e+00 -2.73767733e-01
90471 -1.63900000e+06 -2.96790000e+06 -6.28690000e+05 3.44820000e+06 2.29830000e+09 -2.07535946e+00 -1.83349666e-01
90472 -9.75000000e+05 -2.91630000e+06 -1.39870000e+06 3.37810000e+06 3.96250000e+09 -1.89344158e+00 -4.26898141e-01
90473 -8.99000000e+05 -3.18930000e+06 -9.13430000e+05 3.43720000e+06 1.62240000e+09 -1.84554753e+00 -2.68980033e-01
90480 1.13600000e+06 -3.26350000e+06 -4.86310000e+05 3.48960000e+06 1.89430000e+09 -1.23582181e+00 -1.39814889e-01
90482 -1.84500000e+06 -2.69900000e+06 -1.00990000e+06 3.42180000e+06 2.44210000e+09 -2.17042138e+00 -2.99598968e-01
90488 -5.90000000e+04 -3.02410000e+06 -7.03090000e+05 3.10530000e+06 5.21060000e+09 -1.59030379e+00 -2.28396675e-01
90492 1.51400000e+06 -2.50180000e+06 -6.54470000e+05 2.99660000e+06 9.94360000e+09 -1.02658821e+00 -2.20178883e-01
90495 -2.05500000e+06 -2.55400000e+06 -1.10200000e+06 3.45840000e+06 6.29910000e+08 -2.24834812e+00 -3.24299059e-01
90509 1.46300000e+06 -2.88010000e+06 -1.17510000e+06 3.43750000e+06 2.11450000e+09 -1.10079428e+00 -3.48881892e-01
90512 -2.23300000e+06 -2.51940000e+06 -7.34940000e+05 3.44580000e+06 2.69670000e+09 -2.29600300e+00 -2.14936858e-01
90522 1.02000000e+06 -2.34630000e+06 -9.45230000e+05 2.72750000e+06 1.11830000e+10 -1.16071574e+00 -3.53896492e-01
90523 1.27200000e+06 -2.42340000e+06 -1.03970000e+06 2.92780000e+06 9.70640000e+09 -1.08744152e+00 -3.63035001e-01
90524 1.83200000e+06 -2.26540000e+06 -1.23790000e+06 3.16560000e+06 7.43890000e+09 -8.90780708e-01 -4.01769458e-01
90527 -2.24800000e+06 -2.37030000e+06 -9.41730000e+05 3.39980000e+06 3.52680000e+09 -2.32971907e+00 -2.80666058e-01
90538 8.48000000e+05 -1.88290000e+06 -8.68010000e+05 2.24010000e+06 1.63420000e+10 -1.14763549e+00 -3.97904240e-01
90539 1.05000000e+06 -1.84200000e+06 -6.37450000e+05 2.21400000e+06 2.06820000e+10 -1.05270321e+00 -2.92051851e-01
90541 1.51600000e+06 -2.04820000e+06 -7.72690000e+05 2.66280000e+06 1.33680000e+10 -9.33621267e-01 -2.94414414e-01
90544 2.24700000e+06 -2.38670000e+06 -1.01500000e+06 3.43160000e+06 1.73190000e+09 -8.15537727e-01 -3.00272363e-01
90561 1.99000000e+06 -1.82840000e+06 -1.04010000e+06 2.89570000e+06 1.18870000e+10 -7.43102012e-01 -3.67397428e-01
90579 1.10800000e+06 -1.25170000e+06 -1.02730000e+06 1.96210000e+06 2.96740000e+10 -8.46220622e-01 -5.51037784e-01
90580 1.89900000e+06 -1.58090000e+06 -9.83230000e+05 2.65940000e+06 1.37870000e+10 -6.94240828e-01 -3.78706287e-01
90585 -2.64300000e+06 -1.56370000e+06 -1.13210000e+06 3.27300000e+06 6.50340000e+09 -2.60734416e+00 -3.53187830e-01
90587 -2.40600000e+06 -1.23840000e+06 -7.15980000e+05 2.79910000e+06 1.04210000e+10 -2.66624387e+00 -2.58664140e-01
90602 1.30700000e+06 -1.19500000e+06 -8.62420000e+05 1.96980000e+06 2.96980000e+10 -7.40663839e-01 -4.53173712e-01
90603 1.59900000e+06 -1.50120000e+06 -9.16190000e+05 2.37690000e+06 2.08860000e+10 -7.53862270e-01 -3.95701792e-01
90624 9.47000000e+05 -9.73200000e+05 -6.32710000e+05 1.49810000e+06 3.79020000e+10 -7.99041729e-01 -4.36027108e-01
90650 1.63700000e+06 -8.26800000e+05 -7.50400000e+05 1.98150000e+06 2.87030000e+10 -4.67695578e-01 -3.88394520e-01
90656 -2.37200000e+06 -1.10800000e+06 -1.27960000e+06 2.91400000e+06 1.31740000e+10 -2.70459629e+00 -4.54620601e-01
90670 6.24000000e+05 -6.49000000e+05 -7.50530000e+05 1.17210000e+06 4.86630000e+10 -8.05034288e-01 -6.94926940e-01
90671 7.95000000e+05 -7.27300000e+05 -7.19030000e+05 1.29540000e+06 4.38800000e+10 -7.40955267e-01 -5.88439993e-01
90681 -2.80800000e+06 -1.06350000e+06 -9.83930000e+05 3.15970000e+06 5.80650000e+09 -2.77954772e+00 -3.16665736e-01
90682 -2.60400000e+06 -6.56000000e+05 -1.25210000e+06 2.96290000e+06 9.92980000e+09 -2.89480763e+00 -4.36304142e-01
90683 -2.35600000e+06 -8.23400000e+05 -1.04930000e+06 2.70740000e+06 1.19430000e+10 -2.80537166e+00 -3.97991284e-01
90684 -2.10500000e+06 -3.36000000e+05 -8.28980000e+05 2.28720000e+06 2.01660000e+10 -2.98330797e+00 -3.70887963e-01
90707 -2.98500000e+06 -2.74100000e+05 -1.39270000e+06 3.30530000e+06 5.75390000e+09 -3.05002365e+00 -4.34937348e-01
90708 -2.62800000e+06 -8.81900000e+05 -1.07270000e+06 2.97240000e+06 1.09660000e+10 -2.81782291e+00 -3.69218626e-01
90719 4.26000000e+05 -3.78200000e+05 -8.13500000e+05 9.93130000e+05 5.26260000e+10 -7.26030060e-01 -9.59888133e-01
90744 3.14000000e+05 -5.83000000e+04 -7.19340000e+05 7.87050000e+05 5.71350000e+10 -1.83578347e-01 -1.15296203e+00
90745 4.67000000e+05 -1.53300000e+05 -7.30620000e+05 8.80570000e+05 5.49490000e+10 -3.17182613e-01 -9.78592560e-01
90759 -2.55400000e+06 2.09000000e+05 -8.53230000e+05 2.70090000e+06 1.26960000e+10 3.05994217e+00 -3.21411201e-01
90760 -2.30600000e+06 1.08800000e+05 -7.62880000e+05 2.43140000e+06 1.71220000e+10 3.09444635e+00 -3.19152129e-01
90783 -2.98200000e+06 6.88700000e+05 -1.58590000e+06 3.44700000e+06 1.98230000e+09 2.91461992e+00 -4.78086684e-01
90784 -3.11100000e+06 5.91900000e+05 -1.35890000e+06 3.44610000e+06 1.52240000e+09 2.95357942e+00 -4.05338465e-01
90786 -2.36700000e+06 3.39700000e+05 -1.20830000e+06 2.67920000e+06 1.51270000e+10 2.99905096e+00 -4.67877411e-01
90795 -2.39000000e+05 3.51000000e+05 -8.13410000e+05 9.17580000e+05 5.62940000e+10 2.16859613e+00 -1.08966755e+00
90796 -1.27000000e+05 1.89600000e+05 -7.80970000e+05 8.13630000e+05 5.75630000e+10 2.16098658e+00 -1.28649874e+00
90822 -5.10000000e+05 5.67200000e+05 -7.26910000e+05 1.05370000e+06 5.08980000e+10 2.30314368e+00 -7.61301572e-01
90824 -8.60000000e+04 3.67900000e+05 -6.79580000e+05 7.77550000e+05 5.58280000e+10 1.80043207e+00 -1.06337751e+00
90869 -1.13400000e+06 7.66300000e+05 -7.04430000e+05 1.53930000e+06 3.71400000e+10 2.54732823e+00 -4.75327979e-01
90873 -4.79000000e+05 7.91700000e+05 -7.05130000e+05 1.16340000e+06 4.86620000e+10 2.11490407e+00 -6.51140828e-01
90896 -9.91000000e+05 9.00600000e+05 -7.01360000e+05 1.51160000e+06 3.61660000e+10 2.40394839e+00 -4.82488670e-01
90916 -1.91600000e+06 1.29450000e+06 -8.55000000e+05 2.46530000e+06 2.09960000e+10 2.54741285e+00 -3.54171894e-01
90956 -1.96400000e+06 1.61610000e+06 -9.26580000e+05 2.70700000e+06 1.27680000e+10 2.45306638e+00 -3.49353422e-01
91060 -6.24000000e+05 -3.06260000e+06 -8.36460000e+05 3.23550000e+06 6.55820000e+09 -1.77179355e+00 -2.61495738e-01
91066 6.58000000e+05 -3.05790000e+06 -1.45130000e+06 3.44820000e+06 2.51000000e+09 -1.35884779e+00 -4.34422110e-01
91070 -8.18000000e+05 -3.04910000e+06 -1.13670000e+06 3.35530000e+06 4.81630000e+09 -1.83290050e+00 -3.45617213e-01
91080 -1.61900000e+06 -2.85700000e+06 -1.13610000e+06 3.47480000e+06 1.38650000e+09 -2.08635417e+00 -3.33078701e-01
91088 1.22400000e+06 -2.41990000e+06 -5.06100000e+05 2.75870000e+06 1.10580000e+10 -1.10251469e+00 -1.84500949e-01
91092 -1.27300000e+06 -2.86810000e+06 -1.42620000e+06 3.44680000e+06 2.30710000e+09 -1.98852235e+00 -4.26596903e-01
91106 1.45500000e+06 -2.24290000e+06 -5.76780000e+05 2.73500000e+06 1.56980000e+10 -9.95325878e-01 -2.12483795e-01
91107 1.59200000e+06 -2.79040000e+06 -7.23060000e+05 3.29300000e+06 6.39210000e+09 -1.05232973e+00 -2.21378670e-01
91110 1.65100000e+06 -2.74200000e+06 -1.36620000e+06 3.48010000e+06 3.56140000e+08 -1.02882295e+00 -4.03429610e-01
91122 8.48000000e+05 -1.98370000e+06 -5.56450000e+05 2.22800000e+06 2.19590000e+10 -1.16682360e+00 -2.52425310e-01
91123 1.24200000e+06 -2.23960000e+06 -7.53410000e+05 2.66950000e+06 1.50040000e+10 -1.06445636e+00 -2.86116650e-01
91125 1.71700000e+06 -2.15430000e+06 -1.01210000e+06 2.93490000e+06 1.06770000e+10 -8.97880831e-01 -3.52078882e-01
91128 -2.73900000e+06 -1.84160000e+06 -1.14430000e+06 3.49330000e+06 1.41880000e+09 -2.54965736e+00 -3.33730440e-01
91144 1.29200000e+06 -2.00510000e+06 -5.63290000e+05 2.45090000e+06 1.79060000e+10 -9.98398378e-01 -2.31902858e-01
91150 -2.91000000e+06 -1.64080000e+06 -9.92530000e+05 3.48500000e+06 1.06920000e+09 -2.62817918e+00 -2.88798380e-01
91151 -2.49500000e+06 -1.87590000e+06 -7.17010000e+05 3.20280000e+06 7.01100000e+09 -2.49689983e+00 -2.25783186e-01
91167 1.51600000e+06 -1.75530000e+06 -8.17930000e+05 2.45930000e+06 1.67660000e+10 -8.58419447e-01 -3.39044893e-01
91168 2.22300000e+06 -1.75360000e+06 -6.02870000e+05 2.89490000e+06 1.34820000e+10 -6.67901330e-01 -2.09787889e-01
91187 1.28600000e+06 -1.34760000e+06 -6.36640000e+05 1.96850000e+06 2.98090000e+10 -8.08783936e-01 -3.29334924e-01
91194 -3.09900000e+06 -1.51810000e+06 -5.34290000e+05 3.49200000e+06 1.90110000e+09 -2.68608369e+00 -1.53607364e-01
91213 1.55600000e+06 -1.31280000e+06 -7.30250000e+05 2.16280000e+06 1.97270000e+10 -7.00826251e-01 -3.44409614e-01
91217 -2.86300000e+06 -1.18680000e+06 -4.20350000e+05 3.12760000e+06 8.14630000e+09 -2.74862332e+00 -1.34808125e-01
91233 1.46800000e+06 -1.05900000e+06 -6.89960000e+05 1.93720000e+06 3.32380000e+10 -6.24937654e-01 -3.64158962e-01
91240 -2.66100000e+06 -1.22130000e+06 -8.22690000e+05 3.04130000e+06 1.15660000e+10 -2.71131031e+00 -2.73918623e-01
91255 1.13100000e+06 -8.31600000e+05 -5.55940000e+05 1.50990000e+06 3.87270000e+10 -6.34012592e-01 -3.77068575e-01
91263 -2.75500000e+06 -7.50300000e+05 -7.80880000e+05 2.96020000e+06 1.09700000e+10 -2.87569999e+00 -2.66952372e-01
91291 -2.54600000e+06 -6.39500000e+05 -9.43940000e+05 2.78960000e+06 1.53960000e+10 -2.89550529e+00 -3.45192961e-01
91306 7.22000000e+05 -5.56100000e+05 -5.69870000e+05 1.07480000e+06 4.96400000e+10 -6.56317825e-01 -5.58848547e-01
91317 -2.80700000e+06 -6.11300000e+05 -1.06730000e+06 3.06470000e+06 7.60670000e+09 -2.92716372e+00 -3.55709936e-01
91343 -2.95100000e+06 1.52500000e+05 -1.11710000e+06 3.15910000e+06 8.73250000e+09 3.08996118e+00 -3.61431246e-01
91351 -3.60000000e+04 -1.53300000e+05 -6.84790000e+05 7.02660000e+05 5.80050000e+10 -1.80145065e+00 -1.34478542e+00
91367 -2.18500000e+06 2.45300000e+05 -5.01620000e+05 2.25520000e+06 2.22890000e+10 3.02979532e+00 -2.24304323e-01
91378 2.35000000e+05 -6.70000000e+03 -5.44730000e+05 5.93300000e+05 6.18840000e+10 -2.85029170e-02 -1.16335025e+00
91394 -2.87800000e+06 4.56200000e+05 -6.53100000e+05 2.98620000e+06 8.99830000e+09 2.98438775e+00 -2.20488218e-01
91395 -2.55700000e+06 2.20000000e+03 -6.65300000e+05 2.64210000e+06 1.44620000e+10 3.14073227e+00 -2.54547251e-01
91418 -3.34300000e+06 6.99600000e+05 -5.69190000e+05 3.46250000e+06 1.36200000e+09 2.93529675e+00 -1.65136528e-01
91430 -1.52000000e+05 4.59700000e+05 -5.11260000e+05 7.04140000e+05 5.92300000e+10 1.89013032e+00 -8.12599681e-01
91446 -2.83100000e+06 1.13580000e+06 -9.27680000e+05 3.18830000e+06 6.00040000e+09 2.76005137e+00 -2.95234107e-01
91456 -4.57000000e+05 6.55900000e+05 -5.47780000e+05 9.69080000e+05 5.56250000e+10 2.17933947e+00 -6.00745701e-01
91493 -3.13000000e+06 1.12470000e+06 -8.76040000e+05 3.43940000e+06 1.51240000e+09 2.79663115e+00 -2.57544922e-01
91496 -2.23100000e+06 1.21290000e+06 -7.74540000e+05 2.65490000e+06 1.29230000e+10 2.64363192e+00 -2.96045264e-01
91498 -1.70900000e+06 8.42300000e+05 -5.52470000e+05 1.98380000e+06 2.96680000e+10 2.68367228e+00 -2.82222360e-01
91501 -9.85000000e+05 1.01770000e+06 -5.36580000e+05 1.51450000e+06 3.47550000e+10 2.33986798e+00 -3.62160214e-01
91502 -7.88000000e+05 9.18900000e+05 -5.76630000e+05 1.34080000e+06 4.36870000e+10 2.27965557e+00 -4.44563822e-01
91519 -2.41700000e+06 1.42740000e+06 -7.90960000e+05 2.91630000e+06 1.09550000e+10 2.60813819e+00 -2.74660712e-01
91523 -1.12200000e+06 1.03060000e+06 -8.10230000e+05 1.72550000e+06 2.56470000e+10 2.39862928e+00 -4.88795125e-01
91635 -1.98000000e+05 2.46960000e+06 -6.14990000e+05 2.55270000e+06 1.84830000e+10 1.65080012e+00 -2.43311044e-01
91684 -9.47000000e+05 -3.29560000e+06 -6.28230000e+05 3.48600000e+06 1.16060000e+09 -1.85061021e+00 -1.81205174e-01
91686 -4.48000000e+05 -3.36180000e+06 -5.01920000e+05 3.42850000e+06 3.16450000e+09 -1.70327772e+00 -1.46924417e-01
91689 1.03400000e+06 -3.21220000e+06 -2.53690000e+05 3.38400000e+06 4.24160000e+09 -1.25937285e+00 -7.50378934e-02
91691 -8.85000000e+05 -2.99900000e+06 -7.11960000e+05 3.20690000e+06 4.94740000e+09 -1.85775017e+00 -2.23874196e-01
91696 5.61000000e+05 -3.14030000e+06 -2.64920000e+05 3.20100000e+06 4.99000000e+09 -1.39401583e+00 -8.28564085e-02
91698 1.04800000e+06 -2.67910000e+06 -6.03460000e+05 2.93940000e+06 7.34840000e+09 -1.19791979e+00 -2.06770637e-01
91699 1.12300000e+06 -2.89080000e+06 -7.50580000e+05 3.19080000e+06 7.42220000e+09 -1.20026567e+00 -2.37457819e-01
91700 -1.34700000e+06 -3.18330000e+06 9.19200000e+04 3.45780000e+06 3.32410000e+09 -1.97109540e+00 2.65865087e-02
91714 -2.01600000e+06 -2.78480000e+06 -2.57030000e+05 3.44750000e+06 2.04800000e+09 -2.19740275e+00 -7.46247180e-02
91724 1.96000000e+06 -2.40690000e+06 -6.42300000e+05 3.16980000e+06 5.34880000e+09 -8.87381170e-01 -2.04043996e-01
91727 -2.45800000e+06 -2.24930000e+06 -1.01850000e+06 3.48400000e+06 3.73350000e+08 -2.40050087e+00 -2.96669050e-01
91742 1.71600000e+06 -2.23420000e+06 -7.38290000e+05 2.91230000e+06 1.01740000e+10 -9.15836558e-01 -2.56304527e-01
91743 1.89000000e+06 -2.14240000e+06 -5.17570000e+05 2.90340000e+06 1.26060000e+10 -8.47909608e-01 -1.79221315e-01
91746 -2.74100000e+06 -1.80860000e+06 -8.68620000e+05 3.39690000e+06 3.79040000e+09 -2.55833656e+00 -2.58581653e-01
91748 -2.41900000e+06 -2.04070000e+06 -5.01900000e+05 3.20440000e+06 5.11470000e+09 -2.44081824e+00 -1.57275974e-01
91761 1.31400000e+06 -2.18850000e+06 -3.45740000e+05 2.57600000e+06 1.64650000e+10 -1.03007450e+00 -1.34622099e-01
91762 1.66300000e+06 -1.82790000e+06 -2.88770000e+05 2.48800000e+06 1.82100000e+10 -8.32600178e-01 -1.16327293e-01
91764 1.92700000e+06 -1.87140000e+06 -4.54040000e+05 2.72430000e+06 1.25220000e+10 -7.70761467e-01 -1.67444356e-01
91766 -2.31800000e+06 -1.62640000e+06 -1.49880000e+06 3.20390000e+06 6.16540000e+09 -2.52976731e+00 -4.86805481e-01
91768 -2.64200000e+06 -1.84900000e+06 -3.63290000e+05 3.24510000e+06 5.68450000e+09 -2.53096831e+00 -1.12185497e-01
91783 1.04100000e+06 -1.55480000e+06 -5.74280000e+05 1.95730000e+06 2.68410000e+10 -9.80807481e-01 -2.97785801e-01
91784 1.27200000e+06 -1.65460000e+06 -6.82170000e+05 2.19570000e+06 2.41370000e+10 -9.15392844e-01 -3.15913106e-01
91786 1.98700000e+06 -1.79940000e+06 -7.40200000e+05 2.78100000e+06 1.20890000e+10 -7.35892902e-01 -2.69410503e-01
91791 -2.53500000e+06 -1.98650000e+06 -1.03370000e+06 3.38250000e+06 4.66150000e+09 -2.47691393e+00 -3.10570996e-01
91792 -2.66200000e+06 -1.66660000e+06 -5.88560000e+05 3.19530000e+06 7.47220000e+09 -2.58222382e+00 -1.85253332e-01
91812 -2.61800000e+06 -1.37830000e+06 -5.70600000e+05 3.01320000e+06 1.00630000e+10 -2.65699351e+00 -1.90517224e-01
91813 -2.36700000e+06 -1.44840000e+06 -4.64360000e+05 2.81360000e+06 1.34530000e+10 -2.59245902e+00 -1.65799813e-01
91829 1.23500000e+06 -1.00610000e+06 -5.49960000e+05 1.68520000e+06 2.65890000e+10 -6.83613780e-01 -3.32436420e-01
91922 6.71000000e+05 -4.25900000e+05 -3.60510000e+05 8.72700000e+05 5.50710000e+10 -5.65561524e-01 -4.25852491e-01
91943 5.06000000e+05 -1.52400000e+05 -4.18640000e+05 6.74180000e+05 5.97380000e+10 -2.92544302e-01 -6.69969093e-01
91957 -2.44400000e+06 2.48900000e+05 -5.54380000e+05 2.51840000e+06 1.77960000e+10 3.04010132e+00 -2.21949613e-01
92042 -2.00000000e+05 4.54300000e+05 -2.91060000e+05 5.75420000e+05 6.13820000e+10 1.98550235e+00 -5.30334399e-01
92043 -3.00000000e+04 4.14900000e+05 -3.71160000e+05 5.57500000e+05 6.21370000e+10 1.64297729e+00 -7.28509011e-01
92057 -3.08300000e+06 6.82100000e+05 -6.35280000e+05 3.22080000e+06 6.50320000e+09 2.92385462e+00 -1.98544793e-01
92112 -9.04000000e+05 8.51900000e+05 -3.95080000e+05 1.30350000e+06 4.28070000e+10 2.38585718e+00 -3.07935270e-01
92113 -6.71000000e+05 8.71700000e+05 -3.90960000e+05 1.16750000e+06 4.92200000e+10 2.22682451e+00 -3.41466602e-01
92137 -1.08400000e+06 1.20710000e+06 -5.75650000e+05 1.72150000e+06 2.67180000e+10 2.30251645e+00 -3.40956426e-01
92155 -2.87000000e+06 1.50370000e+06 -1.12020000e+06 3.42830000e+06 2.35890000e+09 2.65897911e+00 -3.32863690e-01
92180 -2.96600000e+06 1.55410000e+06 -7.16150000e+05 3.42420000e+06 2.32230000e+09 2.65895212e+00 -2.10699255e-01
92292 -1.08800000e+06 -3.27690000e+06 -3.18040000e+05 3.46740000e+06 9.07600000e+08 -1.89136542e+00 -9.18520063e-02
92297 5.35000000e+05 -3.41530000e+06 -1.47540000e+05 3.46010000e+06 1.88880000e+09 -1.41541107e+00 -4.26533182e-02
92300 -1.13600000e+06 -3.17470000e+06 -7.94490000e+05 3.46420000e+06 2.13460000e+09 -1.91442874e+00 -2.31402632e-01
92305 4.40000000e+04 -3.41960000e+06 -2.49330000e+05 3.42900000e+06 2.38030000e+09 -1.55793003e+00 -7.27763861e-02
92309 7.98000000e+05 -2.99290000e+06 -2.96550000e+05 3.11160000e+06 9.60050000e+09 -1.31022721e+00 -9.54495344e-02
92310 6.90000000e+05 -3.03320000e+06 -5.60180000e+05 3.16070000e+06 8.48100000e+09 -1.34712024e+00 -1.78174116e-01
92311 1.55900000e+06 -3.10600000e+06 -1.39770000e+05 3.47810000e+06 2.10160000e+09 -1.10560452e+00 -4.01965574e-02
92313 -1.79800000e+06 -2.98240000e+06 -1.34930000e+05 3.48510000e+06 5.96940000e+08 -2.11332358e+00 -3.87259280e-02
92341 1.52600000e+06 -2.74980000e+06 -4.03870000e+05 3.17070000e+06 6.66970000e+09 -1.06416110e+00 -1.27722633e-01
92343 2.18300000e+06 -2.37730000e+06 -2.24630000e+05 3.23540000e+06 6.61270000e+09 -8.27979255e-01 -6.94847187e-02
92344 -2.55500000e+06 -2.15160000e+06 -2.31530000e+05 3.34830000e+06 3.74950000e+09 -2.44169496e+00 -6.92037479e-02
92351 -3.70000000e+05 -2.16480000e+06 -2.53420000e+05 2.21080000e+06 2.39570000e+10 -1.74007709e+00 -1.14880713e-01
92354 1.46000000e+05 -1.97570000e+06 -1.98270000e+05 1.99100000e+06 2.65800000e+10 -1.49703254e+00 -9.97484539e-02
92359 1.46000000e+06 -2.47780000e+06 -3.70550000e+05 2.89970000e+06 1.11600000e+10 -1.03833181e+00 -1.28139463e-01
92360 1.57800000e+06 -2.24800000e+06 -2.49650000e+05 2.75790000e+06 1.26800000e+10 -9.58757949e-01 -9.06458574e-02
92361 1.78900000e+06 -2.26840000e+06 -3.91660000e+04 2.88920000e+06 1.12700000e+10 -9.03007376e-01 -1.35564169e-02
92365 -2.68900000e+06 -2.10780000e+06 -5.23530000e+05 3.45650000e+06 3.14620000e+09 -2.47677084e+00 -1.52047637e-01
92380 1.09500000e+06 -1.95210000e+06 -3.63650000e+05 2.26760000e+06 2.08530000e+10 -1.05959698e+00 -1.61063254e-01
92381 1.24100000e+06 -1.73930000e+06 -4.35490000e+05 2.18060000e+06 2.43760000e+10 -9.51063704e-01 -2.01063061e-01
92382 1.58000000e+06 -2.02520000e+06 -9.75320000e+04 2.57050000e+06 1.75450000e+10 -9.08264434e-01 -3.79519227e-02
92385 -2.91700000e+06 -1.60940000e+06 -7.10530000e+05 3.40650000e+06 2.85340000e+09 -2.63742125e+00 -2.10123469e-01
92386 -2.40800000e+06 -2.40160000e+06 -2.26970000e+05 3.40850000e+06 2.22400000e+09 -2.35752516e+00 -6.66387185e-02
92402 1.28500000e+06 -1.44950000e+06 -4.02920000e+05 1.97850000e+06 2.64860000e+10 -8.45483003e-01 -2.05083825e-01
92403 1.48000000e+06 -1.75650000e+06 -5.39360000e+04 2.29750000e+06 2.33600000e+10 -8.70623019e-01 -2.34781090e-02
92408 -2.56300000e+06 -1.57570000e+06 -3.22500000e+05 3.02590000e+06 1.00830000e+10 -2.59037099e+00 -1.06782677e-01
92409 -2.81800000e+06 -1.90380000e+06 -6.23690000e+05 3.45750000e+06 1.24240000e+09 -2.54744085e+00 -1.81380464e-01
92425 1.65800000e+06 -1.53770000e+06 -1.65520000e+05 2.26740000e+06 1.96810000e+10 -7.47771596e-01 -7.30649037e-02
92432 -2.62200000e+06 -1.30560000e+06 -2.87130000e+05 2.94310000e+06 9.32420000e+09 -2.67959400e+00 -9.77158260e-02
92451 1.75300000e+06 -1.28630000e+06 -1.65020000e+05 2.18060000e+06 2.28750000e+10 -6.33033177e-01 -7.57488383e-02
